Season,Agency,Date,Time,Station,Field Rep,Depth [m],Time [s],Descent rate [m/s],Temperature [°C],Conductivity [S/m],Salinity [psu],Density [~$s~#~_t],pH,Oxygen [mg/L],SBE DO sat [mg/L],SBE DO sat [%],Transmissivity [%],SBE Beam C [1/m],Chl-a [~$m~#g/L],Voltage-Chl-a [V],Chl-a USC/UCLA [~$m~#g/L],Chl-a ECO [~$m~#g/L],CDOM [~$m~#g/L],Voltage-CDOM [V],Irradiance [µE/cm²·sec],Surface Irradiance [µE/cm²·sec],Irradiance [% Norm],delta T [°C/m],Stability [kg/m³/m],Qual_NH3,Ammonia-N [mg/L],Qual_TC,Total Colif. [MPN/100mL],Qual_FC,Fecal Colif. [MPN/100mL],Qual_EC,E. coli [MPN/100mL],Qual_ENT,Enterococci [MPN/100mL]
Summer,Hyperion,8/3/2016,12:34:00,3505,1,33,189.8,-1,12.71,3.887,33.252,25.097,7.95,5.55,8.61,64.36,85.32,0.635,1.22,0.2954,-1,-0.25,3.79,0.2677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,34,191.7,-1,12.59,3.874,33.234,25.106,7.94,5.33,8.64,61.67,85.77,0.614,1.03,0.2604,-1,-0.26,3.9,0.2736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,35,193.2,-1,12.42,3.856,33.214,25.124,7.92,5.32,8.67,61.33,85.45,0.629,0.78,0.2159,-1,-0.26,4.19,0.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,36,194.8,-1,12.41,3.858,33.236,25.143,7.91,5.37,8.67,61.96,85.66,0.619,0.73,0.2072,-1,-0.26,4.18,0.2894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,37,196.60001,-1,12.43,3.86,33.245,25.147,7.91,5.54,8.66,63.88,85.58,0.623,0.72,0.2057,-1,-0.24,4.05,0.282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,38,198.60001,-1,12.56,3.879,33.299,25.162,7.93,5.65,8.64,65.38,86.08,0.6,0.8,0.219,-1,-0.24,3.71,0.263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,39,200.39999,-1,12.63,3.887,33.315,25.162,7.94,5.66,8.62,65.62,86.41,0.584,0.83,0.2256,-1,-0.24,3.25,0.2378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,40,202.2,-1,12.63,3.887,33.323,25.168,7.95,5.6,8.62,64.88,87.02,0.556,0.84,0.2274,-1,-0.26,3.12,0.2306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,41,204.3,-1,12.58,3.884,33.329,25.181,7.95,5.58,8.63,64.64,87.29,0.544,0.8,0.2201,-1,-0.27,3.1,0.229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,42,205.8,-1,12.56,3.883,33.337,25.192,7.95,5.61,8.64,64.98,87.3,0.543,0.77,0.2145,-1,-0.26,3.04,0.2258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,43,207.60001,-1,12.57,3.885,33.347,25.197,7.95,5.73,8.63,66.42,87.48,0.535,0.76,0.2118,-1,-0.26,2.98,0.2227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,44,209.39999,-1,12.67,3.897,33.376,25.201,7.97,5.5,8.61,63.85,87.51,0.534,0.79,0.2182,-1,-0.28,2.7,0.2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,45,211,-1,12.55,3.881,33.323,25.182,7.97,5.13,8.64,59.36,88.03,0.51,0.75,0.2107,-1,-0.28,2.6,0.2015,-1,-1,-1,-1,-1,-1,0.14,-1,3900,-1,-1,-1,2100,-1,250
Summer,Hyperion,8/3/2016,12:34:00,3505,1,46,212.7,-1,12.16,3.839,33.272,25.218,7.92,5.41,8.71,62.12,88.16,0.504,0.58,0.1789,-1,-0.28,3.66,0.2601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,47,214.39999,-1,12.39,3.872,33.388,25.264,7.93,5.53,8.66,63.78,86.9,0.562,0.62,0.1871,-1,-0.27,3.05,0.2266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,48,216.60001,-1,12.42,3.875,33.392,25.263,7.95,5.49,8.66,63.33,88.37,0.495,0.65,0.1929,-1,-0.28,2.43,0.1918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,49,218.60001,-1,12.4,3.874,33.392,25.266,7.96,5.41,8.66,62.47,89.17,0.459,0.64,0.1899,-1,-0.26,2.41,0.1907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,50,220.39999,-1,12.35,3.869,33.394,25.277,7.95,5.36,8.67,61.81,89.23,0.456,0.63,0.1879,-1,-0.28,2.38,0.1893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,51,222.10001,-1,12.26,3.862,33.405,25.303,7.95,5.33,8.69,61.35,89.31,0.452,0.58,0.1801,-1,-0.29,2.29,0.1842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,52,223.89999,-1,12.21,3.859,33.41,25.315,7.95,5.31,8.69,61.06,89.43,0.447,0.56,0.1764,-1,-0.29,2.25,0.1818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,53,225.5,-1,12.19,3.857,33.413,25.322,7.95,5.29,8.7,60.77,89.43,0.447,0.56,0.175,-1,-0.28,2.21,0.1799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,54,228,-1,12.16,3.854,33.415,25.329,7.94,5.25,8.7,60.28,89.37,0.45,0.53,0.171,-1,-0.29,2.23,0.1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,55,231.89999,-1,12.1,3.849,33.419,25.344,7.94,5.13,8.72,58.81,89.11,0.461,0.52,0.1678,-1,-0.29,2.2,0.1792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,56,235.2,-1,12.04,3.843,33.417,25.354,7.93,4.91,8.73,56.28,88.59,0.485,0.48,0.1617,-1,-0.3,2.29,0.1845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,57,239.7,-1,11.88,3.83,33.43,25.394,7.91,4.74,8.76,54.17,87.13,0.551,0.43,0.1517,-1,-0.3,2.32,0.1859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:34:00,3505,1,58,243.3,-1,11.63,3.808,33.438,25.446,7.91,4.73,8.8,53.79,86.71,0.57,0.38,0.1438,-1,-0.31,2.27,0.1829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,1,117.7,-1,22.15,4.827,33.556,23.078,8.23,8.44,7.16,117.61,84.29,0.684,0.99,0.2543,-1,-0.21,1.5,0.1403,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Summer,Hyperion,8/3/2016,12:54:00,3506,1,2,122.1,-1,22.16,4.827,33.551,23.073,8.23,8.38,7.16,116.79,84.21,0.688,0.99,0.2548,-1,-0.17,1.51,0.1408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,3,123.9,-1,22.1,4.821,33.548,23.088,8.23,8.4,7.17,116.93,84.27,0.684,0.95,0.2474,-1,-0.18,1.5,0.1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,4,125.8,-1,21.88,4.799,33.547,23.147,8.23,8.43,7.19,116.97,84.26,0.685,0.94,0.2448,-1,-0.17,1.51,0.141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,5,127.4,-1,21.81,4.792,33.549,23.17,8.23,8.4,7.2,116.3,84.34,0.681,0.94,0.2446,-1,-0.19,1.51,0.1411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,6,129.39999,-1,21.78,4.79,33.551,23.178,8.23,8.45,7.21,116.98,84.34,0.681,0.97,0.2511,-1,-0.18,1.52,0.1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,7,131.2,-1,21.72,4.784,33.547,23.191,8.23,8.48,7.21,117.3,84.4,0.678,1,0.2552,-1,-0.17,1.54,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,8,132.89999,-1,21.66,4.778,33.546,23.208,8.23,8.49,7.22,117.29,84.48,0.675,1.02,0.2588,-1,-0.17,1.53,0.1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,9,134.8,-1,21.61,4.773,33.547,23.222,8.23,8.52,7.23,117.64,84.52,0.673,1.18,0.2886,-1,-0.15,1.54,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,10,136.5,-1,21.52,4.763,33.54,23.243,8.23,8.54,7.24,117.63,84.63,0.667,1.23,0.2968,-1,-0.15,1.57,0.1444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,11,138.39999,-1,21.41,4.753,33.542,23.272,8.23,8.57,7.25,117.81,84.8,0.66,1.26,0.3037,-1,-0.12,1.58,0.1448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,12,140,-1,21.31,4.741,33.531,23.294,8.23,8.59,7.27,117.9,84.83,0.658,1.43,0.3334,-1,-0.12,1.61,0.1462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,13,142.10001,-1,21.17,4.728,33.536,23.334,8.23,8.54,7.29,116.93,84.73,0.663,1.47,0.3404,-1,-0.02,1.61,0.1464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,14,144.3,-1,20.74,4.682,33.505,23.427,8.23,8.62,7.35,117.12,84.44,0.677,1.97,0.4319,-1,0.03,1.67,0.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,15,146.3,-1,20.25,4.636,33.52,23.567,8.22,8.45,7.41,113.76,83.74,0.71,2.31,0.494,-1,0.06,1.71,0.152,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Summer,Hyperion,8/3/2016,12:54:00,3506,1,16,148.39999,-1,19.02,4.496,33.36,23.763,8.21,8.71,7.59,114.46,83.25,0.733,2.63,0.5526,-1,0.1,1.86,0.1602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,17,149.39999,-1,17.67,4.374,33.42,24.142,8.2,8.89,7.79,114.02,82.87,0.751,2.72,0.5676,-1,0.11,2.03,0.1698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,18,151.39999,-1,17.29,4.341,33.462,24.267,8.19,8.73,7.84,111.16,82.3,0.779,2.9,0.6005,-1,0.13,2.03,0.1699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,19,153.39999,-1,16.76,4.285,33.412,24.352,8.19,8.6,7.93,108.38,82.05,0.791,3.07,0.6322,-1,0.17,2.15,0.1765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,20,155.10001,-1,16.11,4.224,33.425,24.513,8.17,8.57,8.03,106.66,81.96,0.796,3.29,0.6719,-1,0.17,2.14,0.176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,21,157.10001,-1,15.91,4.206,33.424,24.556,8.17,8.39,8.06,104.05,82.07,0.79,3.41,0.6949,-1,0.2,2.19,0.1786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,22,158.60001,-1,15.5,4.166,33.417,24.642,8.16,8.37,8.13,102.86,82.26,0.781,3.45,0.7007,-1,0.22,2.23,0.1811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,23,160.60001,-1,15.26,4.144,33.427,24.704,8.15,8.33,8.16,101.88,82.11,0.788,3.68,0.7427,-1,0.2,2.24,0.1817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,24,162.60001,-1,15.09,4.128,33.426,24.74,8.15,8.24,8.19,100.46,82.1,0.789,3.69,0.7453,-1,0.24,2.24,0.1812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,25,164,-1,14.89,4.11,33.429,24.786,8.14,7.93,8.23,96.34,82.26,0.781,3.64,0.7361,-1,0.26,2.22,0.1804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,26,165.8,-1,14.63,4.082,33.4,24.819,8.13,7.31,8.27,88.34,82.23,0.783,3.81,0.7673,-1,0.28,2.23,0.1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,27,167.39999,-1,13.95,4.018,33.404,24.966,8.1,7.07,8.39,84.24,82.03,0.792,3.96,0.7937,-1,0.24,2.24,0.1813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,28,169,-1,13.69,3.995,33.405,25.019,8.07,6.94,8.43,82.28,81.95,0.796,4.02,0.8052,-1,0.2,2.2,0.1791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,29,171.10001,-1,13.54,3.981,33.414,25.058,8.06,6.83,8.46,80.68,83.33,0.73,3.43,0.6969,-1,0.09,2.15,0.1767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,30,172.89999,-1,13.46,3.974,33.412,25.071,8.05,6.74,8.47,79.56,83.78,0.708,3.19,0.6549,-1,0.07,2.16,0.1771,-1,-1,-1,-1,-1,-1,0.01,-1,10,-1,-1,-1,10,-1,5
Summer,Hyperion,8/3/2016,12:54:00,3506,1,31,174.5,-1,13.39,3.968,33.415,25.087,8.04,6.7,8.48,78.98,84.48,0.675,2.86,0.5935,-1,0,2.15,0.1766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,32,176.39999,-1,13.36,3.965,33.414,25.092,8.04,6.66,8.49,78.47,85.33,0.635,2.56,0.5393,-1,-0.05,2.14,0.1757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,33,177.89999,-1,13.33,3.962,33.413,25.099,8.04,6.58,8.49,77.49,85.49,0.627,2.2,0.4745,-1,-0.11,2.1,0.1739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,34,179.5,-1,13.25,3.954,33.409,25.11,8.04,6.43,8.51,75.61,85.89,0.608,1.77,0.395,-1,-0.14,2.09,0.1732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,35,181,-1,13.09,3.939,33.407,25.142,8.03,6.36,8.54,74.52,86.6,0.575,1.47,0.342,-1,-0.14,1.92,0.1635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,36,183,-1,13.01,3.932,33.418,25.167,8.03,6.36,8.55,74.35,88.17,0.504,1.36,0.3214,-1,-0.16,1.96,0.1657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,37,184.89999,-1,12.99,3.931,33.418,25.17,8.02,6.33,8.55,73.93,88.52,0.488,1.3,0.3108,-1,-0.16,1.92,0.1634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,38,186.60001,-1,12.97,3.929,33.417,25.175,8.02,6.31,8.56,73.76,88.67,0.481,1.27,0.3058,-1,-0.19,1.91,0.1631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,39,188.60001,-1,12.94,3.926,33.416,25.179,8.02,6.18,8.56,72.18,88.76,0.477,1.23,0.2982,-1,-0.19,1.9,0.1628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,40,190,-1,12.87,3.919,33.411,25.189,8.02,6.06,8.58,70.68,88.74,0.478,1.14,0.2805,-1,-0.23,1.9,0.1623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,41,191.89999,-1,12.75,3.909,33.415,25.215,8.01,5.91,8.6,68.76,89.07,0.463,1.03,0.2606,-1,-0.23,1.9,0.1624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,42,193.8,-1,12.66,3.901,33.423,25.239,8,5.86,8.61,67.97,89.17,0.459,0.94,0.2445,-1,-0.23,1.95,0.1653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,43,195.10001,-1,12.64,3.899,33.422,25.242,7.99,5.83,8.62,67.61,89.13,0.46,0.92,0.2419,-1,-0.24,1.94,0.1649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,44,196.8,-1,12.6,3.895,33.424,25.252,7.99,5.84,8.62,67.68,89.29,0.453,0.91,0.2397,-1,-0.23,1.93,0.1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,45,198.89999,-1,12.54,3.89,33.427,25.266,7.99,5.82,8.63,67.34,89.38,0.449,0.86,0.2298,-1,-0.25,1.89,0.1622,-1,-1,-1,-1,-1,-1,0.01,-1,5,-1,-1,-1,5,-1,5
Summer,Hyperion,8/3/2016,12:54:00,3506,1,46,200.8,-1,12.51,3.887,33.427,25.271,7.99,5.75,8.64,66.57,89.22,0.456,0.82,0.2239,-1,-0.25,1.86,0.1603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,47,202.10001,-1,12.44,3.881,33.424,25.282,7.99,5.75,8.65,66.41,89.48,0.445,0.77,0.2149,-1,-0.27,1.86,0.1602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,48,203.89999,-1,12.41,3.879,33.428,25.291,7.98,5.71,8.66,65.9,89.48,0.444,0.73,0.207,-1,-0.28,1.85,0.1597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,49,205.89999,-1,12.36,3.874,33.428,25.301,7.98,5.63,8.67,64.95,89.64,0.437,0.71,0.2033,-1,-0.26,1.82,0.1582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,50,207.5,-1,12.32,3.87,33.427,25.308,7.98,5.5,8.67,63.41,89.65,0.437,0.67,0.1951,-1,-0.29,1.84,0.1592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,51,209.39999,-1,12.25,3.863,33.418,25.315,7.97,5.33,8.69,61.32,89.66,0.437,0.6,0.1838,-1,-0.28,1.93,0.1641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,52,211.10001,-1,12.17,3.856,33.419,25.331,7.95,5.29,8.7,60.74,89.76,0.432,0.56,0.1758,-1,-0.29,2.11,0.1741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,53,213,-1,12.14,3.853,33.423,25.339,7.95,5.21,8.71,59.81,89.58,0.44,0.54,0.1725,-1,-0.3,2.08,0.1728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,54,214.89999,-1,12.06,3.846,33.418,25.35,7.94,5.15,8.72,59.04,89.39,0.449,0.53,0.1705,-1,-0.31,2.13,0.1751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,55,216.3,-1,11.96,3.837,33.429,25.377,7.93,5.16,8.74,59.04,89.66,0.436,0.48,0.1619,-1,-0.3,2.12,0.1747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,56,218,-1,11.92,3.834,33.438,25.393,7.93,5.16,8.75,59.02,89.74,0.433,0.45,0.1554,-1,-0.3,2.06,0.1714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,57,219.7,-1,11.9,3.833,33.441,25.398,7.93,5.16,8.75,59.01,89.8,0.43,0.45,0.1553,-1,-0.31,2.03,0.1699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,58,221.7,-1,11.89,3.833,33.443,25.401,7.93,5.16,8.75,58.94,89.88,0.427,0.44,0.1544,-1,-0.3,2.03,0.1698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,59,224,-1,11.87,3.831,33.444,25.406,7.94,5.15,8.76,58.78,89.83,0.429,0.44,0.1531,-1,-0.3,2,0.1683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,60,226.8,-1,11.85,3.829,33.447,25.412,7.93,5.13,8.76,58.61,89.87,0.427,0.43,0.152,-1,-0.3,2.01,0.1684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,61,229.39999,-1,11.84,3.828,33.447,25.415,7.93,5.05,8.76,57.58,89.87,0.427,0.43,0.1515,-1,-0.31,2,0.1683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,62,231.7,-1,11.78,3.823,33.451,25.429,7.93,5.03,8.77,57.33,89.77,0.432,0.42,0.1509,-1,-0.3,2.03,0.1696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,63,234.8,-1,11.72,3.818,33.459,25.447,7.93,5.05,8.78,57.46,89.51,0.443,0.41,0.149,-1,-0.3,1.98,0.1668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,64,238.8,-1,11.66,3.814,33.464,25.461,7.92,4.95,8.79,56.23,89.85,0.428,0.4,0.1474,-1,-0.31,1.94,0.1646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,12:54:00,3506,1,65,241.7,-1,11.63,3.811,33.468,25.47,7.92,4.89,8.8,55.56,89.82,0.429,0.38,0.144,-1,-0.3,1.99,0.1678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/3/2016,14:29:00,3401,1,1,129.7,-1,23.16,4.928,33.561,22.797,8.31,9.18,7.03,130.23,78.57,0.965,1.72,0.3873,-1,-0.01,1.67,0.1499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
