Season,Agency,Date,Time,Station ID,Field Rep,Depth(m),Time (s),Descent rate (m/s),Temperature (°C),Conductivity (S/m),Salinity (psu),Density (å-theta),pH,Oxygen (mg/L),SBE DO sat (mg/L),SBE DO sat (%),Transmissivity (%),SBE Beam C,Chl-a (ug/L),Voltage-Chl-a,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L),Voltage-CDOM,Irradiance,Surface Irradiance,Irradiance (% Norm),delta T,Stability (E),Qual_NH3,Ammonia-N (ug/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Spring,Hyperion,5/5/2015,9:52:00,3906,1,57,185.2,0.71,10.38,3.703,33.532,25.742,7.92,5.09,9.04,56.31,88.03,0.51,0.29,0.1242,-1,-0.29,1.09,0.1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,58,186.5,0.78,10.38,3.702,33.534,25.745,7.92,5.08,9.04,56.18,88.02,0.511,0.28,0.1237,-1,-0.3,1.1,0.1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,59,187.8,0.73,10.36,3.702,33.537,25.749,7.92,5.08,9.04,56.16,87.99,0.512,0.28,0.1229,-1,-0.29,1.1,0.1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,60,189.5,0.56,10.36,3.701,33.54,25.752,7.91,5.07,9.04,56.09,88,0.511,0.28,0.122,-1,-0.29,1.1,0.123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,61,191,0.8,10.35,3.701,33.54,25.753,7.91,5.07,9.04,56.05,88.06,0.509,0.27,0.1217,-1,-0.29,1.08,0.1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,62,192.39999,0.66,10.35,3.701,33.542,25.755,7.91,5.05,9.04,55.84,88.07,0.508,0.27,0.1216,-1,-0.29,1.08,0.1219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,63,194.3,0.46,10.34,3.7,33.546,25.76,7.91,5.02,9.05,55.52,88.05,0.509,0.26,0.1192,-1,-0.29,1.08,0.1222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,64,196.10001,0.72,10.33,3.7,33.551,25.766,7.91,5,9.05,55.27,88.07,0.508,0.25,0.1171,-1,-0.3,1.13,0.1242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,65,197.5,0.7,10.32,3.699,33.555,25.772,7.91,4.99,9.05,55.12,88.09,0.507,0.25,0.1167,-1,-0.3,1.09,0.1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,66,198.89999,0.68,10.31,3.699,33.558,25.775,7.91,4.94,9.05,54.65,88.12,0.506,0.24,0.1149,-1,-0.3,1.09,0.1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,67,200.5,0.61,10.29,3.698,33.565,25.785,7.9,4.88,9.06,53.88,88.09,0.507,0.23,0.1129,-1,-0.31,1.08,0.122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,68,201.89999,0.97,10.24,3.695,33.58,25.803,7.9,4.82,9.06,53.21,88.09,0.507,0.2,0.1081,-1,-0.31,1.07,0.1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,69,202.89999,0.88,10.21,3.694,33.591,25.817,7.9,4.78,9.07,52.74,88.07,0.508,0.19,0.1066,-1,-0.31,1.09,0.1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,70,204.5,0.52,10.18,3.692,33.602,25.831,7.9,4.78,9.07,52.66,88.09,0.507,0.17,0.1028,-1,-0.3,1.09,0.1222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,71,206.5,0.52,10.14,3.689,33.612,25.846,7.89,4.81,9.08,52.95,88.06,0.508,0.15,0.0995,-1,-0.31,1.1,0.1229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,72,208.10001,0.7,10.11,3.687,33.621,25.858,7.89,4.8,9.09,52.82,88.03,0.51,0.15,0.0983,-1,-0.31,1.09,0.1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,73,209.89999,0.49,10.09,3.686,33.628,25.867,7.89,4.78,9.09,52.58,88.12,0.506,0.14,0.0975,-1,-0.31,1.09,0.1224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,74,211.5,0.9,10.08,3.686,33.631,25.871,7.89,4.75,9.09,52.24,88.13,0.505,0.14,0.0968,-1,-0.31,1.09,0.1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,75,212.60001,0.87,10.09,3.687,33.634,25.872,7.89,4.72,9.09,51.95,88.09,0.507,0.14,0.0975,-1,-0.31,1.08,0.122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,76,214.2,0.57,10.09,3.687,33.639,25.875,7.89,4.68,9.09,51.51,88.08,0.508,0.14,0.0972,-1,-0.31,1.09,0.1224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,77,215.7,0.81,10.09,3.688,33.644,25.88,7.89,4.66,9.09,51.34,87.99,0.512,0.14,0.097,-1,-0.32,1.1,0.1225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,78,216.8,1.1,10.08,3.688,33.648,25.884,7.88,4.66,9.09,51.26,87.92,0.515,0.14,0.0961,-1,-0.31,1.1,0.1229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,79,217.8,0.87,10.07,3.687,33.653,25.889,7.88,4.65,9.09,51.2,87.83,0.519,0.14,0.096,-1,-0.31,1.1,0.1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,80,219.8,0.38,10.06,3.687,33.656,25.893,7.88,4.71,9.09,51.79,87.77,0.522,0.13,0.0952,-1,-0.32,1.1,0.123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,81,222,0.6,10,3.682,33.658,25.905,7.88,4.77,9.11,52.36,87.8,0.52,0.11,0.0921,-1,-0.32,1.08,0.1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,82,223.5,0.75,9.98,3.679,33.659,25.911,7.88,4.76,9.11,52.25,87.89,0.516,0.11,0.0915,-1,-0.32,1.08,0.1222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,83,225.39999,0.44,9.95,3.678,33.665,25.919,7.88,4.76,9.12,52.19,88.23,0.501,0.1,0.0904,-1,-0.32,1.07,0.1212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,84,227.3,0.71,9.94,3.677,33.666,25.922,7.88,4.74,9.12,52,88.47,0.49,0.1,0.089,-1,-0.32,1.07,0.1213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,85,228.39999,1.14,9.93,3.676,33.671,25.928,7.88,4.71,9.12,51.62,88.59,0.485,0.09,0.088,-1,-0.31,1.06,0.1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,86,229.2,1.17,9.92,3.676,33.675,25.933,7.88,4.67,9.12,51.27,88.65,0.482,0.09,0.0879,-1,-0.32,1.07,0.1211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,87,230.3,0.82,9.9,3.675,33.684,25.943,7.88,4.64,9.13,50.9,88.71,0.479,0.09,0.0871,-1,-0.33,1.07,0.1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,88,231.60001,0.73,9.88,3.674,33.694,25.954,7.88,4.62,9.13,50.59,88.74,0.478,0.08,0.0862,-1,-0.32,1.07,0.1214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,89,233.3,0.53,9.87,3.674,33.703,25.963,7.87,4.58,9.13,50.23,88.75,0.478,0.08,0.0855,-1,-0.32,1.07,0.1213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,90,235.10001,0.6,9.86,3.674,33.71,25.969,7.87,4.55,9.13,49.82,88.82,0.474,0.08,0.0854,-1,-0.33,1.08,0.122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,91,237.10001,0.44,9.87,3.676,33.716,25.973,7.87,4.46,9.13,48.87,88.82,0.474,0.1,0.0891,-1,-0.32,1.09,0.1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,92,239.3,0.51,9.85,3.676,33.74,25.995,7.87,4.35,9.13,47.69,88.83,0.474,0.07,0.0836,-1,-0.33,1.1,0.1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,93,240.89999,0.75,9.81,3.674,33.759,26.017,7.86,4.28,9.14,46.91,88.83,0.474,0.06,0.0821,-1,-0.33,1.1,0.1229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,94,242.2,0.79,9.79,3.673,33.769,26.028,7.86,4.21,9.14,46.12,88.87,0.472,0.06,0.0818,-1,-0.33,1.11,0.1231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,95,243.8,0.55,9.76,3.672,33.787,26.047,7.85,4.18,9.15,45.71,88.86,0.472,0.06,0.082,-1,-0.32,1.11,0.1236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,96,245.8,0.46,9.74,3.672,33.8,26.061,7.85,4.17,9.15,45.54,88.9,0.471,0.06,0.0816,-1,-0.32,1.12,0.1239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,97,247.60001,0.76,9.73,3.672,33.804,26.065,7.85,4.16,9.15,45.46,88.87,0.472,0.06,0.0816,-1,-0.32,1.13,0.1241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,98,250.3,0.26,9.73,3.671,33.807,26.068,7.84,4.15,9.15,45.35,88.9,0.471,0.05,0.0812,-1,-0.33,1.14,0.1248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,99,254.39999,0.25,9.72,3.671,33.81,26.071,7.84,4.14,9.15,45.22,88.93,0.469,0.06,0.0818,-1,-0.33,1.13,0.1247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/5/2015,9:52:00,3906,1,100,257.29999,0.12,9.72,3.671,33.811,26.073,7.84,4.13,9.15,45.12,88.95,0.468,0.06,0.0816,-1,-0.32,1.13,0.1246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,1,72.4,0.45,16.84,4.29,33.399,24.323,8.2,9.05,7.91,114.27,60.73,1.995,2.12,0.4642,-1,0.13,1.27,0.1323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,2,74.1,0.6,16.84,4.291,33.399,24.323,8.2,9.06,7.91,114.39,61.39,1.952,2.31,0.499,-1,0.23,1.28,0.1318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,3,75.6,0.8,16.84,4.29,33.399,24.324,8.2,9.05,7.91,114.2,62.25,1.896,2.68,0.5674,-1,0.33,1.28,0.1321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,4,77,0.58,16.83,4.289,33.399,24.327,8.21,9.04,7.92,114.01,62.26,1.896,3.47,0.7135,-1,0.39,1.27,0.1321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,5,78.8,0.61,16.81,4.288,33.398,24.33,8.21,8.87,7.92,111.82,62.13,1.904,4.31,0.8688,-1,0.42,1.28,0.132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,6,80.3,0.67,16.77,4.284,33.396,24.337,8.21,8.62,7.92,108.7,62.11,1.905,4.41,0.887,-1,0.45,1.3,0.133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,7,81.9,0.6,16.65,4.273,33.396,24.365,8.2,8.43,7.94,106.05,61.64,1.935,4.98,0.9925,-1,0.46,1.36,0.1347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,8,84.1,0.39,16.39,4.247,33.391,24.42,8.18,7.75,7.98,96.94,59.44,2.082,5.22,1.0381,-1,0.61,1.44,0.1395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,9,86.6,0.44,15.58,4.168,33.369,24.587,8.17,6.96,8.12,85.74,56.29,2.3,6.61,1.2953,-1,0.41,1.57,0.1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:33:00,3801,1,10,89.6,0.13,14.1,4.026,33.349,24.891,8.12,6.95,8.36,83.1,57.21,2.235,3.33,0.6874,-1,0.15,1.65,0.1513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,1,131.5,0.2,16.24,4.233,33.396,24.459,8.17,8.42,8.01,105.06,60.66,2,2.07,0.4536,-1,0.12,1.43,0.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,2,134.10001,0.62,16.21,4.23,33.394,24.465,8.17,8.02,8.01,99.95,60.57,2.005,2.15,0.469,-1,0.26,1.43,0.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,3,135.60001,0.69,16.11,4.219,33.385,24.482,8.17,7.76,8.03,96.55,60.59,2.004,2.41,0.5164,-1,0.59,1.46,0.141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,4,137.2,0.58,15.35,4.145,33.36,24.631,8.16,7.95,8.15,97.44,60.19,2.031,3.39,0.6994,-1,0.9,1.53,0.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,5,138.8,0.71,14.89,4.101,33.352,24.725,8.15,7.75,8.23,94.16,59.06,2.106,5.72,1.1305,-1,0.7,1.51,0.1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,6,140.39999,0.57,14.19,4.033,33.341,24.866,8.15,7.36,8.35,88.17,59.77,2.059,7.81,1.5176,-1,0.39,1.42,0.1409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,7,141.89999,0.85,13.59,3.977,33.34,24.989,8.14,7.24,8.45,85.6,61.18,1.966,6.24,1.226,-1,0.26,1.42,0.1392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,8,143.39999,0.57,13.3,3.951,33.346,25.052,8.12,7.07,8.5,83.17,66.12,1.66,5.43,1.0765,-1,0.16,1.37,0.1377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,9,145,0.7,13.08,3.93,33.346,25.097,8.11,7.04,8.54,82.38,70.68,1.388,3.89,0.7909,-1,0.13,1.39,0.1372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,10,146.5,0.64,12.95,3.919,33.351,25.126,8.1,7.01,8.56,81.78,71.94,1.317,3.42,0.7044,-1,0.12,1.37,0.1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,11,148.10001,0.66,12.92,3.916,33.354,25.135,8.09,6.88,8.57,80.21,73.29,1.243,3.25,0.6721,-1,0.07,1.37,0.1369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,12,149.60001,0.67,12.82,3.908,33.356,25.155,8.08,6.61,8.59,77.01,73.9,1.21,3.19,0.6609,-1,0,1.33,0.1358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,13,151.2,0.59,12.66,3.893,33.36,25.189,8.07,6.54,8.62,75.86,74.06,1.201,2.61,0.5537,-1,0,1.4,0.1364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,14,152.60001,0.92,12.6,3.888,33.364,25.205,8.07,6.52,8.63,75.6,71.92,1.319,2.37,0.5099,-1,-0.01,1.46,0.1414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,15,154.89999,0.31,12.59,3.887,33.365,25.207,8.06,6.45,8.63,74.78,66.35,1.644,2.25,0.4874,-1,-0.02,1.48,0.1423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,16,157.5,0.64,12.59,3.887,33.367,25.208,8.05,6.33,8.63,73.36,63.47,1.818,2.13,0.4657,-1,-0.03,1.5,0.1434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,17,159.7,0.35,12.52,3.881,33.367,25.222,8.05,6.13,8.64,70.89,60.35,2.023,2.05,0.4498,-1,-0.09,1.54,0.1452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:23:00,3802,1,18,162.60001,0.09,12.34,3.865,33.37,25.259,8.04,6.09,8.67,70.23,53.19,2.526,1.76,0.3971,-1,-0.08,1.58,0.1477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,1,70,0.34,16.74,4.281,33.398,24.346,8.22,8.99,7.93,113.29,69.22,1.471,1.13,0.2803,-1,-0.09,1.02,0.1186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,2,72.1,0.47,16.72,4.279,33.397,24.35,8.22,9.01,7.93,113.45,69.26,1.469,1.17,0.2884,-1,-0.06,1.01,0.1185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,3,73.8,0.92,16.71,4.278,33.397,24.353,8.22,9.01,7.93,113.39,69.18,1.474,1.3,0.3123,-1,0,1.02,0.1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,4,74.8,0.93,16.7,4.277,33.397,24.354,8.22,8.97,7.94,112.95,69.09,1.479,1.38,0.3274,-1,0.02,1.03,0.1191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,5,76.4,0.51,16.66,4.274,33.395,24.361,8.22,8.86,7.94,111.4,69.15,1.476,1.76,0.3975,-1,0.06,1.02,0.1187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,6,78.1,0.73,16.47,4.254,33.388,24.402,8.22,8.75,7.97,109.68,69.32,1.466,2.09,0.4589,-1,0.26,1.06,0.1197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,7,79.4,0.84,16.02,4.21,33.378,24.495,8.22,8.78,8.04,109,69.4,1.461,2.66,0.5643,-1,0.44,1.1,0.1218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,8,80.7,0.72,15.4,4.15,33.367,24.626,8.22,8.79,8.14,107.84,69.88,1.434,3.82,0.7784,-1,0.6,1.14,0.1244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,9,82.3,0.59,15,4.113,33.37,24.716,8.22,8.51,8.21,103.63,69.88,1.434,5.74,1.1343,-1,0.74,1.19,0.1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,10,84,0.6,14.86,4.099,33.368,24.744,8.21,7.61,8.23,92.36,69.2,1.473,6.71,1.3141,-1,0.5,1.21,0.128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,11,85.4,0.85,14.2,4.035,33.344,24.866,8.2,7.17,8.35,85.87,68.79,1.496,6.81,1.3322,-1,0.33,1.23,0.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,12,86.6,0.85,13.36,3.956,33.346,25.041,8.18,7.12,8.49,83.85,68.56,1.51,4.75,0.9514,-1,0.3,1.22,0.1294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,13,88.1,0.55,12.81,3.906,33.357,25.158,8.15,7.06,8.59,82.13,70.9,1.377,3.81,0.7761,-1,0.21,1.22,0.1293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,14,89.9,0.56,12.67,3.894,33.36,25.188,8.13,6.77,8.61,78.59,75.73,1.112,3.5,0.7193,-1,0.1,1.21,0.1285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,15,91.4,0.87,12.47,3.876,33.362,25.227,8.11,6.6,8.65,76.27,75.36,1.132,3.11,0.6465,-1,0.05,1.19,0.1283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,16,92.5,0.82,12.17,3.849,33.371,25.292,8.1,6.55,8.7,75.22,77.3,1.03,2.63,0.5577,-1,0.01,1.17,0.1269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,17,94.1,0.57,12.01,3.836,33.382,25.331,8.09,6.48,8.73,74.2,80.12,0.887,2.29,0.4958,-1,-0.03,1.15,0.1261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,18,95.6,0.76,11.93,3.828,33.389,25.353,8.08,6.37,8.75,72.81,81.4,0.823,2.03,0.447,-1,-0.05,1.14,0.1251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,19,96.9,0.78,11.89,3.825,33.392,25.362,8.07,6.23,8.76,71.16,81.95,0.796,1.92,0.4265,-1,-0.07,1.13,0.1245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,Hyperion,5/7/2015,14:07:00,3803,1,20,98.5,0.57,11.77,3.815,33.398,25.388,8.07,6.08,8.78,69.26,83.4,0.726,1.74,0.3925,-1,-0.1,1.13,0.1246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
