Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Winter,LACSD,2/6/18, 09:01:00,3103,1,47,70.5,0.77,12.96,3.929,33.417,25.175,7.94,5.98,8.56,69.86,86.77,0.142,0.72,0.1963,,,1.12,0.2119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,48,71.7,0.89,12.95,3.927,33.419,25.18,7.94,5.95,8.56,69.43,87.58,0.133,0.74,0.1985,,,1.08,0.2085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,49,72.8,0.91,12.92,3.925,33.421,25.186,7.94,5.91,8.57,69.01,87.87,0.13,0.67,0.1866,,,1.05,0.2053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,50,73.9,0.96,12.87,3.921,33.421,25.196,7.94,5.92,8.57,68.98,87.45,0.134,0.65,0.1833,,,1.07,0.2074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,51,75.1,0.77,12.85,3.918,33.422,25.203,7.93,5.91,8.58,68.9,87.26,0.136,0.64,0.1811,,,1.07,0.2071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,52,76.3,0.91,12.81,3.915,33.424,25.211,7.93,5.88,8.59,68.47,87.02,0.139,0.64,0.1813,,,1.06,0.2064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,53,77.4,0.95,12.8,3.914,33.425,25.214,7.93,5.84,8.59,67.96,87.16,0.138,0.64,0.181,,,1.06,0.2054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,54,78.5,0.86,12.77,3.912,33.426,25.221,7.93,5.81,8.59,67.62,86.7,0.143,0.65,0.1824,,,1.05,0.2051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,55,79.7,0.78,12.7,3.906,33.429,25.235,7.93,5.76,8.6,66.96,86.22,0.148,0.58,0.171,,,1.04,0.2039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,56,81.2,0.63,12.64,3.901,33.432,25.25,7.92,5.67,8.62,65.77,85.92,0.152,0.56,0.1664,,,1.02,0.202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,57,82.6,0.82,12.57,3.895,33.435,25.266,7.92,5.61,8.63,65.01,85.13,0.161,0.57,0.1689,,,1,0.1997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,58,84.5,0.19,12.38,3.879,33.447,25.311,7.91,5.62,8.66,64.88,84.69,0.166,0.56,0.1669,,,0.97,0.1967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:01:00,3103,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,1,28,0.49,15.27,4.147,33.449,24.718,8.15,8.42,8.16,103.07,82.05,0.198,1.2,0.2821,,,0.85,0.1839,-1,-1,-1,-1,-1,E,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,2,29.6,0.78,15.27,4.147,33.451,24.719,8.15,8.44,8.16,103.32,82.09,0.197,1.17,0.2757,,,0.86,0.1841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,3,30.7,1,15.27,4.147,33.45,24.72,8.15,8.44,8.16,103.28,82.03,0.198,1.3,0.2996,,,0.86,0.1843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,4,31.8,0.79,15.26,4.146,33.451,24.722,8.15,8.42,8.16,103.09,82.03,0.198,1.61,0.3544,,,0.86,0.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,5,33.1,0.85,15.25,4.145,33.451,24.724,8.15,8.42,8.16,103.04,81.99,0.199,1.89,0.4041,,,0.86,0.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,6,34.2,0.92,15.25,4.145,33.451,24.724,8.15,8.44,8.17,103.21,82.12,0.197,2.1,0.4423,,,0.86,0.1843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,7,35.3,0.93,15.25,4.145,33.451,24.725,8.15,8.44,8.17,103.22,82.04,0.198,2.35,0.485,,,0.86,0.1845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,8,36.5,0.79,15.24,4.145,33.454,24.728,8.15,8.43,8.17,103.16,82.53,0.192,2.34,0.4855,,,0.84,0.1827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,9,37.7,0.86,15.24,4.145,33.455,24.73,8.15,8.45,8.17,103.37,82.61,0.191,2.38,0.4924,,,0.83,0.1816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,10,38.8,1.11,15.23,4.145,33.457,24.732,8.15,8.45,8.17,103.32,82.92,0.187,2.34,0.4855,,,0.82,0.1806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,11,39.7,0.96,15.23,4.145,33.458,24.733,8.15,8.42,8.17,103.04,83,0.186,2.36,0.4886,,,0.81,0.1791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,12,40.8,0.9,15.23,4.145,33.458,24.733,8.15,8.39,8.17,102.69,82.66,0.19,2.34,0.4841,,,0.81,0.179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,13,42,0.82,15.23,4.144,33.459,24.735,8.15,8.39,8.17,102.57,83.15,0.185,2.33,0.4817,,,0.8,0.178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,14,43.2,0.94,15.21,4.143,33.46,24.74,8.14,8.34,8.17,101.93,83.41,0.181,2.14,0.4492,,,0.79,0.1768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,15,44.2,0.9,15.18,4.14,33.461,24.748,8.14,8.29,8.18,101.27,83.47,0.181,2.01,0.4283,,,0.78,0.1758,-1,-1,-1,-1,-1,E,0.005,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,16,45.5,0.71,15.13,4.136,33.461,24.757,8.14,8.1,8.18,98.89,83.62,0.179,2.15,0.4498,,,0.78,0.1757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,17,46.8,0.97,15.07,4.13,33.46,24.769,8.14,7.76,8.19,94.63,83.84,0.176,2.16,0.4558,,,0.78,0.1756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,18,47.9,0.91,14.96,4.119,33.457,24.791,8.13,7.56,8.21,91.97,83.88,0.176,2.51,0.5159,,,0.8,0.1784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,19,48.9,1.02,14.71,4.094,33.444,24.836,8.11,7.52,8.25,91.01,84.04,0.174,2.89,0.5813,,,0.87,0.1861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,20,49.9,0.98,14.54,4.077,33.438,24.867,8.09,7.53,8.28,90.84,83.57,0.179,3.08,0.616,,,0.93,0.1921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,21,51,0.98,14.5,4.074,33.437,24.875,8.08,7.49,8.29,90.31,83.96,0.175,2.84,0.5733,,,0.96,0.1954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,22,51.9,1.08,14.49,4.073,33.437,24.876,8.08,7.46,8.29,89.87,84.28,0.171,2.33,0.4888,,,0.97,0.196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,23,52.9,1,14.48,4.072,33.436,24.879,8.07,7.45,8.29,89.77,84.32,0.17,2.71,0.547,,,0.97,0.1967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,24,53.9,1.04,14.46,4.07,33.436,24.883,8.07,7.34,8.3,88.41,84.51,0.168,2.74,0.5561,,,0.97,0.1967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,25,54.9,0.99,14.44,4.068,33.436,24.887,8.07,7.23,8.3,87.06,83.91,0.175,2.57,0.5262,,,0.99,0.1981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,26,55.9,0.94,14.37,4.06,33.427,24.896,8.07,7.22,8.31,86.79,84.31,0.171,2.5,0.515,,,1.05,0.2045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,27,57,0.86,14.3,4.053,33.42,24.905,8.05,7.19,8.33,86.24,84.6,0.167,2.67,0.5419,,,1.09,0.2091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,28,58.2,0.9,14.29,4.052,33.418,24.906,8.05,7.16,8.33,85.9,84.77,0.165,2.42,0.5012,,,1.11,0.2111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,29,59.3,0.98,14.27,4.05,33.414,24.907,8.05,7.11,8.33,85.32,84.76,0.165,2.42,0.4961,,,1.14,0.2141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,30,60.4,0.78,14.26,4.049,33.412,24.907,8.05,7.03,8.33,84.36,85.14,0.161,1.99,0.4242,,,1.16,0.2164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,31,61.6,1,14.22,4.044,33.404,24.91,8.04,6.9,8.34,82.73,85.23,0.16,1.94,0.4135,,,1.2,0.2212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,32,62.6,1.01,14.2,4.042,33.402,24.912,8.04,6.78,8.34,81.21,85.02,0.162,1.86,0.3985,,,1.24,0.2258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,33,63.6,0.89,14.1,4.032,33.389,24.922,8.03,6.73,8.36,80.42,85.2,0.16,1.49,0.3333,,,1.32,0.2339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,34,64.7,1.05,14,4.021,33.379,24.936,8.02,6.7,8.38,79.91,85.75,0.154,1.3,0.2984,,,1.39,0.241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,35,65.6,1.15,13.94,4.015,33.377,24.945,8.01,6.65,8.39,79.28,86.02,0.151,1.22,0.2853,,,1.41,0.2437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,36,66.5,1.22,13.93,4.014,33.378,24.949,8.01,6.6,8.39,78.6,86.17,0.149,1.24,0.2867,,,1.42,0.2448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,37,67.3,1.1,13.91,4.012,33.375,24.952,8,6.55,8.39,77.98,86.21,0.148,1.11,0.2662,,,1.44,0.2472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,38,68.4,0.86,13.86,4.007,33.37,24.957,8,6.53,8.4,77.7,86.29,0.147,1.22,0.2833,,,1.5,0.2529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,39,69.5,1.12,13.8,4.001,33.36,24.961,7.99,6.55,8.41,77.83,86.22,0.148,1.12,0.2672,,,1.56,0.2593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,40,70.3,1.09,13.78,3.999,33.363,24.97,7.99,6.58,8.42,78.16,86.42,0.146,1.07,0.2597,,,1.53,0.2568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,41,71.4,0.86,13.77,3.999,33.371,24.977,7.99,6.59,8.42,78.19,86.44,0.146,1.07,0.2575,,,1.46,0.2485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,42,72.5,0.97,13.82,4.006,33.395,24.986,7.99,6.42,8.41,76.26,86.79,0.142,1.2,0.2812,,,1.24,0.2258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,43,73.7,0.85,13.8,4.006,33.414,25.005,8,6.13,8.41,72.86,87.12,0.138,1.26,0.2919,,,1.06,0.2055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,44,74.8,1.04,13.72,3.999,33.413,25.019,8,6.02,8.42,71.45,87.2,0.137,1.15,0.2716,,,1.08,0.2077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,45,75.7,1.04,13.39,3.965,33.382,25.062,7.98,6.04,8.48,71.17,87.64,0.132,0.96,0.2392,,,1.28,0.2297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,46,76.7,1.06,13.16,3.945,33.401,25.125,7.96,6.04,8.52,70.87,88.11,0.127,0.89,0.2262,,,1.14,0.2142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,47,77.6,1.29,13.09,3.942,33.425,25.156,7.95,6.02,8.53,70.55,88.34,0.124,0.87,0.225,,,1,0.1997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,48,78.3,1.35,13.07,3.94,33.425,25.16,7.95,5.99,8.54,70.15,88.33,0.124,0.98,0.2384,,,0.97,0.1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,49,79.1,1.07,13.06,3.939,33.428,25.163,7.95,5.94,8.54,69.54,88.41,0.123,0.88,0.2265,,,0.97,0.1959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,50,80.2,1.01,13.03,3.936,33.426,25.169,7.95,5.91,8.55,69.16,88.36,0.124,0.91,0.2286,,,0.96,0.1951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,51,81,1.32,12.99,3.933,33.43,25.18,7.94,5.92,8.55,69.14,88.5,0.122,0.76,0.2038,,,0.96,0.1949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,52,81.8,1.44,12.94,3.928,33.43,25.19,7.94,5.92,8.56,69.12,88.57,0.121,0.71,0.1945,,,0.96,0.1949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,53,82.5,1.29,12.91,3.925,33.431,25.197,7.94,5.94,8.57,69.34,88.5,0.122,0.75,0.2021,,,0.96,0.1948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,54,83.5,0.85,12.88,3.923,33.431,25.202,7.94,5.99,8.57,69.84,88.7,0.12,0.74,0.1995,,,0.94,0.1935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,55,84.7,0.95,12.81,3.916,33.425,25.212,7.94,5.99,8.59,69.76,88.81,0.119,0.68,0.1882,,,0.9,0.1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,56,85.6,1.2,12.71,3.906,33.424,25.231,7.94,5.96,8.6,69.31,89.04,0.116,0.7,0.1935,,,0.86,0.1848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,57,86.5,1.06,12.69,3.904,33.425,25.236,7.94,5.92,8.61,68.76,89.07,0.116,0.79,0.2058,,,0.84,0.1827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,58,87.5,1.06,12.65,3.901,33.425,25.243,7.94,5.89,8.61,68.31,89.09,0.116,0.7,0.1935,,,0.83,0.1816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,59,88.3,1.17,12.54,3.891,33.429,25.267,7.94,5.86,8.63,67.9,89.07,0.116,0.65,0.1824,,,0.82,0.1798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,60,89.3,0.99,12.51,3.888,33.434,25.278,7.93,5.83,8.64,67.48,89.21,0.114,0.58,0.1705,,,0.82,0.1802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,61,90.3,0.93,12.49,3.887,33.436,25.283,7.93,5.8,8.64,67.07,89.14,0.115,0.57,0.1687,,,0.83,0.1811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,62,91.4,0.91,12.46,3.885,33.44,25.291,7.93,5.75,8.65,66.51,89.12,0.115,0.55,0.1648,,,0.84,0.1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,63,92.5,1.06,12.44,3.884,33.441,25.296,7.92,5.72,8.65,66.07,89.01,0.116,0.53,0.1623,,,0.86,0.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,64,93.4,1.24,12.41,3.881,33.442,25.303,7.92,5.68,8.66,65.64,88.91,0.117,0.53,0.161,,,0.86,0.1841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,65,94.2,1.2,12.34,3.874,33.443,25.318,7.92,5.63,8.67,64.9,89.09,0.116,0.53,0.1613,,,0.85,0.1829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,66,95.1,1.09,12.28,3.87,33.447,25.331,7.91,5.55,8.68,63.9,89.21,0.114,0.52,0.1598,,,0.84,0.1823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,67,95.9,1.26,12.26,3.868,33.449,25.337,7.91,5.48,8.68,63.04,89.26,0.114,0.48,0.153,,,0.84,0.1828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,68,96.7,1.27,12.19,3.861,33.451,25.352,7.91,5.4,8.7,62.03,89.19,0.114,0.45,0.1479,,,0.85,0.1835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,69,97.6,1.02,12.08,3.852,33.463,25.383,7.9,5.28,8.72,60.56,89.32,0.113,0.42,0.1415,,,0.85,0.1831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,70,98.6,1.12,12.02,3.847,33.469,25.399,7.9,5.21,8.73,59.7,89.16,0.115,0.36,0.1323,,,0.85,0.1832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,71,99.5,1.18,11.93,3.84,33.477,25.422,7.89,5.18,8.74,59.22,89.22,0.114,0.33,0.126,,,0.86,0.1845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,72,100.5,0.91,11.8,3.83,33.492,25.457,7.88,5.08,8.77,58,89.49,0.111,0.32,0.1248,,,0.86,0.1848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,73,101.6,0.98,11.78,3.828,33.496,25.464,7.87,5.04,8.77,57.48,89.5,0.111,0.3,0.1199,,,0.86,0.1849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,74,102.5,1,11.7,3.822,33.505,25.485,7.87,5.08,8.78,57.79,89.45,0.111,0.27,0.1148,,,0.89,0.1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,75,103.6,0.88,11.64,3.817,33.511,25.502,7.86,5.01,8.8,56.93,89.4,0.112,0.25,0.1119,,,0.89,0.188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,76,104.7,1.05,11.57,3.81,33.513,25.517,7.86,4.91,8.81,55.74,89.29,0.113,0.25,0.1113,,,0.88,0.1862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,77,105.6,1.11,11.44,3.8,33.522,25.547,7.86,4.92,8.83,55.68,89.49,0.111,0.22,0.1057,,,0.87,0.1852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,78,106.5,1.12,11.34,3.793,33.547,25.586,7.85,4.9,8.85,55.36,89.51,0.111,0.21,0.1042,,,0.87,0.1857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,79,107.5,0.93,11.31,3.79,33.547,25.591,7.84,4.82,8.86,54.41,89.41,0.112,0.21,0.1038,,,0.87,0.1856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,80,108.7,0.85,11.29,3.789,33.552,25.598,7.84,4.75,8.86,53.59,89.12,0.115,0.2,0.1024,,,0.88,0.1866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,81,109.8,1.08,11.27,3.788,33.563,25.609,7.84,4.71,8.86,53.18,89.39,0.112,0.19,0.1009,,,0.89,0.1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD,2/6/18, 09:35:00,3104,1,82,110.7,1.06,11.27,3.789,33.565,25.612,7.83,4.69,8.86,52.88,89.45,0.112,0.19,0.1003,,,0.9,0.1885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
